2163_VC0437_ODB_CLSTR1056,+,['WP_000673586.1']
123_VCA0898_ODB_CLSTR108,+,['WP_000675469.1']
2194_VC0365_ODB_CLSTR1076,+,['WP_000675497.1']
1683_VC1970_ODB_CLSTR886,+,['WP_000675678.1']
4229_VC2463_ODB_CLSTR687,-,"['WP_000680632.1', 'WP_000024072.1']"
1172_VC2463_ODB_CLSTR687,-,['WP_000680632.1']
5716_VCA0556_MCRBS_CLSTR2013,+,['WP_000682162.1']
1215_VCA0714_ODB_CLSTR711,+,['WP_000682922.1']
394_VC0585_ODB_CLSTR258,+,['WP_000683351.1']
1850_VCA0780_ODB_CLSTR954,-,['WP_000684076.1']
5745_VCA0630_MCRBS_CLSTR2028,-,['WP_000684287.1']
1877_VCA0516_ODB_CLSTR473,-,"['WP_000684721.1', 'WP_000163391.1', 'WP_000891934.1']"
5941_VCA1048_MCRBS_CLSTR2140,+,['WP_000684891.1']
5946_VCA1056_MCRBS_CLSTR2144,-,['WP_000684941.1']
853_VC0206_ODB_CLSTR175,+,"['WP_000687190.1', 'WP_001074155.1']"
5381_VC2604_MCRBS_CLSTR245,-,"['WP_000687664.1', 'WP_000810607.1', 'WP_000188336.1', 'WP_001245312.1']"
1279_VC1212_ODB_CLSTR745,-,['WP_000687840.1']
1860_VCA0870_ODB_CLSTR957,+,['WP_000689270.1']
4426_VC0407_MCRBS_CLSTR1479,+,['WP_000689647.1']
4156_VC2379_ODB_CLSTR1393,+,['WP_000689868.1']
5246_VC2281_MCRBS_CLSTR1792,+,['WP_000689982.1']
935_VC2420_ODB_CLSTR589,+,['WP_000690112.1']
3789_VC2111_ODB_CLSTR1339,-,['WP_000690957.1']
2937_VC0043_ODB_CLSTR30,-,"['WP_000691366.1', 'WP_000933527.1']"
618_VC1913_ODB_CLSTR407,-,"['WP_000691492.1', 'WP_000889971.1']"
1284_VC0836_ODB_CLSTR749,+,"['WP_000691946.1', 'WP_000020697.1']"
2740_VC2065_ODB_CLSTR1234,-,"['WP_000697869.1', 'WP_000624259.1', 'WP_000119661.1']"
170_VC1638_ODB_CLSTR149,+,['WP_000699609.1']
5337_VC2487_MCRBS_CLSTR1824,-,"['WP_000699793.1', 'WP_001882150.1']"
45_VC0706_ODB_CLSTR44,-,['WP_000700176.1']
5877_VCA0906_MCRBS_CLSTR2104,-,['WP_000700947.1']
2087_VC0845_ODB_CLSTR1036,+,['WP_000702220.1']
1692_VC1709_ODB_CLSTR892,+,['WP_000702325.1']
5591_VCA0328_MCRBS_CLSTR1932,+,['WP_000703163.1']
5047_VC1823_MCRBS_CLSTR658,+,"['WP_000706152.1', 'WP_000972038.1']"
2265_VCA0684_ODB_CLSTR1114,+,['WP_000706885.1']
4639_VC0881_MCRBS_CLSTR292,-,"['WP_000708225.1', 'WP_000956112.1']"
438_VC0881_ODB_CLSTR292,-,['WP_000708225.1']
1920_VC2070_ODB_CLSTR969,-,['WP_000708357.1']
773_VCA1008_ODB_CLSTR504,+,['WP_000708821.1']
1402_VC1366_ODB_CLSTR791,+,['WP_000710446.1']
1176_VC2690_ODB_CLSTR691,-,['WP_000712631.1']
5516_VCA0158_MCRBS_CLSTR877,-,"['WP_000712919.1', 'WP_000713800.1']"
1644_VCA0159_ODB_CLSTR877,-,['WP_000713800.1']
5583_VCA0310_MCRBS_CLSTR1928,+,['WP_000713853.1']
1771_VC1318_ODB_CLSTR919,-,['WP_000717059.1']
5536_VCA0208_MCRBS_CLSTR1898,+,['WP_000717524.1']
5726_VCA0573_MCRBS_CLSTR2020,-,['WP_000717554.1']
1958_VC2239_ODB_CLSTR986,-,['WP_000717795.1']
5864_VCA0880_MCRBS_CLSTR2096,+,"['WP_000717843.1', 'WP_000754946.1', 'WP_000950891.1', 'WP_000082911.1', 'WP_001076381.1']"
4885_VC1443_MCRBS_CLSTR1641,+,['WP_000718618.1']
1286_VC2731_ODB_CLSTR751,-,"['WP_000718700.1', 'WP_000138174.1']"
2863_VC1238_ODB_CLSTR952,+,"['WP_000718969.1', 'WP_000887084.1']"
2274_VC2763_ODB_CLSTR1120,-,"['WP_000719050.1', 'WP_000190491.1', 'WP_000896515.1', 'WP_001176739.1', 'WP_001281808.1', 'WP_001884340.1', 'WP_000450922.1', 'WP_000729881.1', 'WP_000226753.1']"
2479_VC2763_ODB_CLSTR1120,-,"['WP_000719050.1', 'WP_000190491.1', 'WP_000896515.1', 'WP_001176739.1', 'WP_001281808.1', 'WP_001884340.1', 'WP_000450922.1', 'WP_000729881.1']"
2710_VC2763_ODB_CLSTR1120,-,"['WP_000719050.1', 'WP_000190491.1', 'WP_000896515.1', 'WP_001176739.1', 'WP_001281808.1']"
4084_VC2763_ODB_CLSTR1120,-,['WP_000719050.1']
5509_VCA0139_MCRBS_CLSTR1884,-,['WP_000720501.1']
275_VCA0759_ODB_CLSTR50,-,['WP_000722143.1']
4823_VC1281_MCRBS_CLSTR19,+,"['WP_000722179.1', 'WP_000780651.1', 'WP_000434480.1', 'WP_000089165.1', 'WP_000864259.1', 'WP_000101064.1']"
2637_VC1281_ODB_CLSTR19,+,"['WP_000722179.1', 'WP_000780651.1', 'WP_000434480.1']"
2914_VC0456_ODB_CLSTR1282,-,"['WP_000725019.1', 'WP_000957351.1']"
2084_VC1703_ODB_CLSTR1033,+,['WP_000725069.1']
4202_VC2407_ODB_CLSTR1245,-,"['WP_000725937.1', 'WP_001091880.1']"
3_VC2664_ODB_CLSTR4,-,"['WP_000729136.1', 'WP_001026274.1']"
1236_VC2664_ODB_CLSTR4,-,['WP_000729136.1']
1720_VCA0633_ODB_CLSTR900,-,['WP_000729333.1']
5212_VC2213_MCRBS_CLSTR1780,-,['WP_000731531.1']
4300_VC0112_MCRBS_CLSTR1419,+,['WP_000731839.1']
1602_VC1425_ODB_CLSTR138,-,"['WP_000731892.1', 'WP_000533748.1', 'WP_000987183.1', 'WP_001005253.1']"
1169_VC0034_ODB_CLSTR685,-,['WP_000732279.1']
4712_VC1039_MCRBS_CLSTR1568,+,['WP_000732543.1']
1948_VC0762_ODB_CLSTR980,+,"['WP_000732723.1', 'WP_000424767.1', 'WP_001140461.1']"
5316_VC2443_MCRBS_CLSTR1819,+,['WP_000733229.1']
4878_VC1420_MCRBS_CLSTR1640,+,['WP_000733292.1']
4266_VC0041_MCRBS_CLSTR30,-,"['WP_000733640.1', 'WP_000933527.1', 'WP_000691366.1']"
5647_VCA0421_MCRBS_CLSTR1972,+,['WP_000735184.1']
954_VC2436_ODB_CLSTR599,+,['WP_000735329.1']
1986_VC1956_ODB_CLSTR1006,-,['WP_000735487.1']
4519_VC0608_MCRBS_CLSTR1251,+,"['WP_000735498.1', 'WP_000660927.1', 'WP_001277486.1']"
5028_VC1776_MCRBS_CLSTR1359,-,"['WP_000736956.1', 'WP_000233105.1', 'WP_000944657.1', 'WP_000849284.1']"
4981_VC1664_MCRBS_CLSTR916,+,"['WP_000738534.1', 'WP_000946515.1', 'WP_000577794.1', 'WP_000887115.1']"
4427_VC0408_MCRBS_CLSTR1480,+,['WP_000738708.1']
4214_VC2730_ODB_CLSTR1287,-,"['WP_000738789.1', 'WP_000127537.1', 'WP_000837699.1', 'WP_000269343.1', 'WP_001201881.1']"
1114_VCA1046_ODB_CLSTR660,+,"['WP_000739122.1', 'WP_000818298.1']"
2514_VCA1046_ODB_CLSTR660,+,['WP_000739122.1']
142_VCA1074_ODB_CLSTR126,-,['WP_000741188.1']
4775_VC1197_MCRBS_CLSTR1588,-,['WP_000742113.1']
885_VC0853_ODB_CLSTR564,-,['WP_000742830.1']
4503_VC0566_MCRBS_CLSTR1508,-,['WP_000743130.1']
4425_VC0399_MCRBS_CLSTR748,+,"['WP_000743253.1', 'WP_000835144.1', 'WP_000252812.1', 'WP_001227124.1', 'WP_000281360.1', 'WP_000117841.1', 'WP_001122154.1', 'WP_000190444.1']"
5833_VCA0811_MCRBS_CLSTR2081,+,['WP_000744635.1']
5395_VC2626_MCRBS_CLSTR1848,-,"['WP_000744680.1', 'WP_000050195.1']"
5962_VCA1098_MCRBS_CLSTR99,+,"['WP_000746530.1', 'WP_000161523.1', 'WP_000766237.1', 'WP_000125956.1']"
5541_VCA0218_MCRBS_CLSTR1902,-,['WP_000746867.1']
5871_VCA0895_MCRBS_CLSTR2101,+,['WP_000747371.1']
1773_VCA0937_ODB_CLSTR921,-,['WP_000747481.1']
5226_VC2238_MCRBS_CLSTR1786,-,['WP_000747834.1']
501_VC0695_ODB_CLSTR338,+,['WP_000747937.1']
5118_VC1962_MCRBS_CLSTR1749,+,['WP_000748182.1']
239_VC0947_ODB_CLSTR188,-,['WP_000748295.1']
668_VCA0871_ODB_CLSTR441,+,['WP_000749571.1']
4477_VC0504_MCRBS_CLSTR1500,-,"['WP_000749780.1', 'WP_000176666.1', 'WP_000066839.1']"
5082_VC1894_MCRBS_CLSTR1370,-,"['WP_000750164.1', 'WP_001261381.1', 'WP_000930348.1', 'WP_000807128.1']"
709_VC0485_ODB_CLSTR464,-,['WP_000751457.1']
5673_VCA0471_MCRBS_CLSTR1993,+,['WP_000751734.1']
5870_VCA0893_MCRBS_CLSTR2100,-,"['WP_000751797.1', 'WP_000762048.1']"
772_VC1854_ODB_CLSTR503,-,['WP_000751972.1']
240_VCA0270_ODB_CLSTR189,+,['WP_000752357.1']
767_VC2133_ODB_CLSTR499,-,"['WP_000752739.1', 'WP_001030089.1', 'WP_000012402.1', 'WP_000880258.1', 'WP_000367979.1', 'WP_001102188.1']"
2953_VC2133_ODB_CLSTR499,-,"['WP_000752739.1', 'WP_001030089.1', 'WP_000012402.1', 'WP_000880258.1']"
3419_VC2133_ODB_CLSTR499,-,"['WP_000752739.1', 'WP_001030089.1', 'WP_000012402.1']"
4224_VC2133_ODB_CLSTR499,-,"['WP_000752739.1', 'WP_001030089.1']"
1592_VCA0539_ODB_CLSTR438,+,"['WP_000753206.1', 'WP_000797827.1']"
1591_VCA0539_ODB_CLSTR849,+,['WP_000753206.1']
4923_VC1523_MCRBS_CLSTR1232,+,"['WP_000753826.1', 'WP_000061034.1', 'WP_000152997.1', 'WP_000633519.1', 'WP_000561940.1']"
1564_VCA0711_ODB_CLSTR842,+,['WP_000754102.1']
5561_VCA0274_MCRBS_CLSTR1912,+,['WP_000754256.1']
5489_VCA0070_MCRBS_CLSTR1240,+,"['WP_000754393.1', 'WP_000150748.1', 'WP_001902608.1', 'WP_001905839.1']"
4659_VC0917_MCRBS_CLSTR1103,+,"['WP_000756756.1', 'WP_000482531.1', 'WP_000098186.1', 'WP_000034987.1', 'WP_000562056.1', 'WP_000004104.1', 'WP_000266826.1', 'WP_000495305.1', 'WP_000562096.1', 'WP_000843487.1', 'WP_001245630.1']"
459_VC1064_ODB_CLSTR303,+,['WP_000756880.1']
3756_VC1632_ODB_CLSTR1333,+,['WP_000757250.1']
63_VC1398_ODB_CLSTR61,-,['WP_000757478.1']
5931_VCA1028_MCRBS_CLSTR2134,-,['WP_000757932.1']
2766_VC0575_ODB_CLSTR1246,+,"['WP_000758871.1', 'WP_001148353.1', 'WP_000063600.1']"
2839_VC2207_ODB_CLSTR1261,-,"['WP_000759070.1', 'WP_001881911.1']"
1175_VC2691_ODB_CLSTR690,-,['WP_000761521.1']
626_VC1049_ODB_CLSTR413,-,['WP_000762360.1']
5533_VCA0199_MCRBS_CLSTR1897,+,"['WP_000762954.1', 'WP_000606740.1', 'WP_000849740.1']"
2912_VC2466_ODB_CLSTR990,-,"['WP_000763844.1', 'WP_001005346.1']"
1502_VC2092_ODB_CLSTR818,+,['WP_000763930.1']
4468_VC0483_MCRBS_CLSTR1494,+,['WP_000764703.1']
2643_VC0981_ODB_CLSTR1214,+,['WP_000765092.1']
5526_VCA0186_MCRBS_CLSTR1893,+,['WP_000765283.1']
5749_VCA0634_MCRBS_CLSTR2029,+,['WP_000765958.1']
1957_VC0606_ODB_CLSTR985,+,['WP_000767166.1']
2523_VC0741_ODB_CLSTR231,+,"['WP_000768200.1', 'WP_000053137.1']"
4060_VC0741_ODB_CLSTR231,+,['WP_000768200.1']
4448_VC0449_MCRBS_CLSTR1486,-,['WP_000769920.1']
5550_VCA0240_MCRBS_CLSTR73,-,"['WP_000770688.1', 'WP_000284299.1', 'WP_000165663.1', 'WP_000278836.1', 'WP_000286765.1', 'WP_000523578.1']"
5487_VCA0063_MCRBS_CLSTR927,+,"['WP_000771558.1', 'WP_000777824.1']"
1812_VCA0063_ODB_CLSTR927,+,['WP_000771558.1']
1089_VCA0860_ODB_CLSTR656,+,['WP_000772619.1']
5061_VC1853_MCRBS_CLSTR503,-,"['WP_000773947.1', 'WP_000751972.1']"
1565_VC1853_ODB_CLSTR843,-,['WP_000773947.1']
1156_VC0167_ODB_CLSTR676,+,['WP_000773964.1']
5478_VCA0037_MCRBS_CLSTR1871,-,"['WP_000774104.1', 'WP_000042319.1', 'WP_000992654.1']"
1691_VC2342_ODB_CLSTR891,-,['WP_000774533.1']
1222_VC0371_ODB_CLSTR100,+,"['WP_000774910.1', 'WP_001913997.1']"
107_VC0371_ODB_CLSTR100,+,['WP_000774910.1']
4207_VC2460_ODB_CLSTR988,-,"['WP_000774933.1', 'WP_001279493.1']"
2761_VC2460_ODB_CLSTR1194,-,"['WP_000774933.1', 'WP_001882136.1', 'WP_000024072.1']"
2531_VC2460_ODB_CLSTR1194,-,"['WP_000774933.1', 'WP_001882136.1']"
4086_VC0748_ODB_CLSTR1385,+,['WP_000775253.1']
615_VC1907_ODB_CLSTR404,-,['WP_000776223.1']
5476_VCA0031_MCRBS_CLSTR1870,-,"['WP_000777301.1', 'WP_000549603.1']"
2635_VC2078_ODB_CLSTR1211,-,"['WP_000777870.1', 'WP_000877243.1']"
1654_VC1663_ODB_CLSTR882,+,['WP_000778133.1']
4936_VC1562_MCRBS_CLSTR1665,+,['WP_000778180.1']
5530_VCA0194_MCRBS_CLSTR1895,-,"['WP_000779169.1', 'WP_000251270.1']"
2808_VC0445_ODB_CLSTR743,-,"['WP_000780524.1', 'WP_001277601.1']"
5918_VCA0992_MCRBS_CLSTR613,+,"['WP_000780938.1', 'WP_000088622.1']"
3893_VC2362_ODB_CLSTR219,-,['WP_000780992.1']
1057_VC1987_ODB_CLSTR652,-,['WP_000781803.1']
5862_VCA0877_MCRBS_CLSTR2094,+,['WP_000782346.1']
5932_VCA1029_MCRBS_CLSTR2135,+,['WP_000783456.1']
929_VC2171_ODB_CLSTR585,+,['WP_000786153.1']
5736_VCA0604_MCRBS_CLSTR610,+,"['WP_000786490.1', 'WP_000846442.1', 'WP_001889086.1']"
3148_VC0128_ODB_CLSTR1247,+,"['WP_000786732.1', 'WP_000084657.1']"
5397_VC2630_MCRBS_CLSTR1398,-,"['WP_000788426.1', 'WP_000792032.1', 'WP_000157690.1', 'WP_000902745.1', 'WP_000520444.1']"
4592_VC0776_MCRBS_CLSTR805,+,"['WP_000789212.1', 'WP_001880579.1', 'WP_000447980.1', 'WP_000379797.1']"
1455_VC0776_ODB_CLSTR805,+,['WP_000789212.1']
5665_VCA0457_MCRBS_CLSTR1987,+,"['WP_000789575.1', 'WP_001279526.1']"
4880_VC1424_MCRBS_CLSTR138,-,"['WP_000791554.1', 'WP_000731892.1', 'WP_000533748.1', 'WP_000987183.1', 'WP_001005253.1']"
5525_VCA0185_MCRBS_CLSTR1892,+,['WP_000792012.1']
4204_VC2631_ODB_CLSTR1399,-,"['WP_000792032.1', 'WP_000788426.1']"
5860_VCA0874_MCRBS_CLSTR2093,+,['WP_000792246.1']
2376_VC2550_ODB_CLSTR1166,+,['WP_000792388.1']
4777_VC1199_MCRBS_CLSTR1589,+,['WP_000792733.1']
274_VCA0180_ODB_CLSTR214,+,['WP_000793856.1']
2480_VC2251_ODB_CLSTR113,-,"['WP_000794125.1', 'WP_000210023.1', 'WP_000176921.1', 'WP_000581103.1']"
407_VC2251_ODB_CLSTR269,-,"['WP_000794125.1', 'WP_000210023.1']"
2707_VC2251_ODB_CLSTR268,-,"['WP_000794125.1', 'WP_001240970.1', 'WP_000129778.1', 'WP_001229026.1', 'WP_000813566.1']"
3112_VC2251_ODB_CLSTR1296,-,"['WP_000794125.1', 'WP_001240970.1']"
5573_VCA0299_MCRBS_CLSTR1920,+,['WP_000795498.1']
2499_VC2682_ODB_CLSTR1188,-,['WP_000796267.1']
5403_VC2653_MCRBS_CLSTR1850,-,['WP_000796512.1']
768_VC2127_ODB_CLSTR500,-,"['WP_000796799.1', 'WP_000130773.1', 'WP_001129786.1', 'WP_001228179.1', 'WP_000831828.1', 'WP_000187051.1', 'WP_000456297.1']"
2693_VC2127_ODB_CLSTR500,-,"['WP_000796799.1', 'WP_000130773.1', 'WP_001129786.1', 'WP_001228179.1', 'WP_000831828.1', 'WP_000187051.1']"
2739_VC2127_ODB_CLSTR500,-,"['WP_000796799.1', 'WP_000130773.1', 'WP_001129786.1']"
664_VCA0538_ODB_CLSTR438,+,['WP_000797827.1']
474_VC1409_ODB_CLSTR317,+,['WP_000798631.1']
4954_VC1612_MCRBS_CLSTR1673,+,['WP_000799875.1']
1146_VCA0529_ODB_CLSTR673,+,['WP_000801198.1']
905_VC0668_ODB_CLSTR582,-,['WP_000801221.1']
413_VC2235_ODB_CLSTR274,-,['WP_000801254.1']
2601_VC0416_ODB_CLSTR1070,+,['WP_000802448.1']
5800_VCA0754_MCRBS_CLSTR2059,+,['WP_000803303.1']
807_VC0092_ODB_CLSTR522,-,['WP_000803693.1']
2729_VC0356_ODB_CLSTR864,+,"['WP_000803703.1', 'WP_001044900.1', 'WP_000902450.1']"
1614_VC0356_ODB_CLSTR864,+,['WP_000803703.1']
5732_VCA0592_MCRBS_CLSTR2022,-,['WP_000803725.1']
5284_VC2369_MCRBS_CLSTR1061,-,"['WP_000803836.1', 'WP_001113844.1']"
2169_VC2369_ODB_CLSTR1061,-,['WP_000803836.1']
1566_VCA0026_ODB_CLSTR844,-,['WP_000803889.1']
996_VC2529_ODB_CLSTR45,+,"['WP_000804830.1', 'WP_001166643.1', 'WP_001177163.1', 'WP_001237199.1', 'WP_001135899.1']"
5354_VC2529_MCRBS_CLSTR45,+,"['WP_000804830.1', 'WP_001166643.1', 'WP_001177163.1']"
3129_VC2529_ODB_CLSTR45,+,"['WP_000804830.1', 'WP_001166643.1']"
2538_VC2529_ODB_CLSTR1196,+,['WP_000804830.1']
4609_VC0814_MCRBS_CLSTR1542,-,"['WP_000804849.1', 'WP_000392003.1']"
4452_VC0454_MCRBS_CLSTR1488,+,['WP_000805043.1']
5468_VCA0013_MCRBS_CLSTR1195,+,"['WP_000805372.1', 'WP_001070791.1']"
2255_VC2649_ODB_CLSTR1105,-,['WP_000806519.1']
3954_VC1897_ODB_CLSTR1370,-,['WP_000807128.1']
4334_VC0197_MCRBS_CLSTR1434,+,['WP_000807263.1']
5198_VC2174_MCRBS_CLSTR1776,-,['WP_000809002.1']
1360_VC2638_ODB_CLSTR771,+,['WP_000809405.1']
2200_VC2605_ODB_CLSTR245,-,"['WP_000810607.1', 'WP_000188336.1', 'WP_001245312.1']"
5510_VCA0144_MCRBS_CLSTR1885,+,['WP_000810879.1']
5000_VC1700_MCRBS_CLSTR1700,+,['WP_000811598.1']
5845_VCA0835_MCRBS_CLSTR781,-,"['WP_000813131.1', 'WP_001292091.1']"
1686_VCA0835_ODB_CLSTR888,-,['WP_000813131.1']
2656_VC2255_ODB_CLSTR267,-,['WP_000813566.1']
609_VCA0867_ODB_CLSTR398,-,['WP_000814590.1']
4540_VC0662_MCRBS_CLSTR1518,+,['WP_000815019.1']
1264_VC2348_ODB_CLSTR506,-,"['WP_000816445.1', 'WP_000224887.1']"
5444_VC2723_MCRBS_CLSTR751,-,"['WP_000817146.1', 'WP_000661339.1', 'WP_001288747.1', 'WP_001201881.1', 'WP_000269343.1', 'WP_000837699.1', 'WP_000127537.1', 'WP_000738789.1', 'WP_000718700.1', 'WP_000138174.1']"
3157_VC2723_ODB_CLSTR1229,-,"['WP_000817146.1', 'WP_000661339.1', 'WP_001288747.1', 'WP_001201881.1', 'WP_000269343.1', 'WP_000837699.1', 'WP_000127537.1']"
2709_VC2723_ODB_CLSTR1229,-,"['WP_000817146.1', 'WP_000661339.1', 'WP_001288747.1', 'WP_001201881.1', 'WP_000269343.1']"
2997_VC2723_ODB_CLSTR1229,-,"['WP_000817146.1', 'WP_000661339.1', 'WP_001288747.1']"
2324_VC2688_ODB_CLSTR1135,+,['WP_000817540.1']
5144_VC2012_MCRBS_CLSTR1763,+,['WP_000818003.1']
5940_VCA1047_MCRBS_CLSTR660,+,['WP_000818298.1']
4205_VC2629_ODB_CLSTR145,-,"['WP_000818616.1', 'WP_000439805.1', 'WP_000050195.1']"
166_VC2629_ODB_CLSTR145,-,['WP_000818616.1']
4783_VC1208_MCRBS_CLSTR520,-,"['WP_000818869.1', 'WP_001123591.1']"
728_VC2392_ODB_CLSTR255,-,['WP_000821181.1']
4739_VC1117_MCRBS_CLSTR1576,+,['WP_000821682.1']
5666_VCA0459_MCRBS_CLSTR1988,+,['WP_000821930.1']
5109_VC1941_MCRBS_CLSTR1745,-,['WP_000822415.1']
5738_VCA0615_MCRBS_CLSTR2025,+,['WP_000825088.1']
5120_VC1964_MCRBS_CLSTR1751,-,['WP_000825368.1']
5077_VC1887_MCRBS_CLSTR1732,+,['WP_000825630.1']
4749_VC1150_MCRBS_CLSTR1578,-,['WP_000826868.1']
4979_VC1661_MCRBS_CLSTR1689,+,['WP_000828213.1']
4428_VC0409_MCRBS_CLSTR1481,+,['WP_000828585.1']
4930_VC1543_MCRBS_CLSTR1187,-,"['WP_000829069.1', 'WP_000533089.1', 'WP_001236425.1', 'WP_001083290.1', 'WP_000172871.1', 'WP_001881338.1']"
2172_VC0571_ODB_CLSTR1064,+,"['WP_000829823.1', 'WP_000847599.1']"
995_VC2527_ODB_CLSTR89,+,"['WP_000830444.1', 'WP_000996178.1']"
1705_VCA0732_ODB_CLSTR893,+,['WP_000831416.1']
4072_VC1616_ODB_CLSTR1379,+,['WP_000832721.1']
4997_VC1697_MCRBS_CLSTR1697,+,['WP_000832742.1']
2318_VC0990_ODB_CLSTR1131,+,['WP_000833004.1']
5113_VC1952_MCRBS_CLSTR1748,-,['WP_000833026.1']
4083_VC2009_ODB_CLSTR1384,-,['WP_000834946.1']
2787_VC0400_ODB_CLSTR1252,+,"['WP_000835144.1', 'WP_000743253.1']"
5393_VC2624_MCRBS_CLSTR1083,-,['WP_000835873.1']
688_VC1158_ODB_CLSTR449,+,['WP_000835928.1']
4507_VC0578_MCRBS_CLSTR621,-,"['WP_000836326.1', 'WP_000887295.1', 'WP_001893625.1']"
983_VC0578_ODB_CLSTR622,-,['WP_000836326.1']
5068_VC1867_MCRBS_CLSTR1727,+,['WP_000836383.1']
5834_VCA0812_MCRBS_CLSTR2082,+,"['WP_000837091.1', 'WP_001037204.1']"
3593_VC2728_ODB_CLSTR1287,-,"['WP_000837699.1', 'WP_000127537.1']"
4409_VC0354_MCRBS_CLSTR1474,+,['WP_000838241.1']
5134_VC1994_MCRBS_CLSTR1757,+,['WP_000838328.1']
4318_VC0152_MCRBS_CLSTR1426,+,"['WP_000838364.1', 'WP_000085813.1']"
673_VCA1057_ODB_CLSTR446,-,['WP_000839397.1']
1551_VC1866_ODB_CLSTR835,+,['WP_000840420.1']
3701_VC2534_ODB_CLSTR1324,+,['WP_000840452.1']
1723_VC0691_ODB_CLSTR903,-,['WP_000840717.1']
5183_VC2120_MCRBS_CLSTR500,-,"['WP_000840982.1', 'WP_000456297.1', 'WP_000187051.1', 'WP_000831828.1', 'WP_001228179.1', 'WP_001129786.1', 'WP_000130773.1', 'WP_000796799.1', 'WP_001102188.1']"
4604_VC0807_MCRBS_CLSTR1537,-,['WP_000841479.1']
5547_VCA0227_MCRBS_CLSTR92,+,"['WP_000842240.1', 'WP_000735136.1', 'WP_001154099.1', 'WP_000615308.1']"
1456_VCA0227_ODB_CLSTR806,+,['WP_000842240.1']
4816_VC1268_MCRBS_CLSTR1609,+,['WP_000842383.1']
4815_VC1265_MCRBS_CLSTR1608,+,"['WP_000842701.1', 'WP_000754484.1', 'WP_000255626.1']"
674_VC1335_ODB_CLSTR447,+,['WP_000842740.1']
264_VCA0250_ODB_CLSTR209,-,['WP_000842853.1']
5488_VCA0065_MCRBS_CLSTR1873,+,"['WP_000843249.1', 'WP_000873771.1', 'WP_000855100.1']"
5775_VCA0704_MCRBS_CLSTR1307,-,"['WP_000843516.1', 'WP_000060357.1', 'WP_001138403.1']"
5671_VCA0468_MCRBS_CLSTR655,+,"['WP_000843587.1', 'WP_000071008.1']"
5253_VC2297_MCRBS_CLSTR1047,+,"['WP_000845886.1', 'WP_000737547.1', 'WP_001140219.1', 'WP_001911806.1']"
2123_VC2297_ODB_CLSTR1047,+,['WP_000845886.1']
965_VCA0605_ODB_CLSTR610,+,['WP_000846442.1']
489_VC2096_ODB_CLSTR332,-,"['WP_000848401.1', 'WP_001240727.1']"
5177_VC2096_MCRBS_CLSTR332,-,['WP_000848401.1']
5545_VCA0223_MCRBS_CLSTR1905,-,['WP_000848953.1']
1038_VC2715_ODB_CLSTR640,-,['WP_000850496.1']
527_VCA0267_ODB_CLSTR353,+,['WP_000850833.1']
1622_VC1263_ODB_CLSTR872,+,['WP_000852640.1']
85_VC0698_ODB_CLSTR79,-,['WP_000852865.1']
5340_VC2494_MCRBS_CLSTR1826,+,['WP_000853568.1']
4491_VC0542_MCRBS_CLSTR445,+,"['WP_000853811.1', 'WP_000344160.1', 'WP_000006855.1']"
672_VC0542_ODB_CLSTR445,+,['WP_000853811.1']
1963_VC0661_ODB_CLSTR991,-,['WP_000856169.1']
838_VC1042_ODB_CLSTR537,-,['WP_000856207.1']
2353_VC1604_ODB_CLSTR319,-,['WP_000857631.1']
781_VC1806_ODB_CLSTR510,+,['WP_000858600.1']
5409_VC2666_MCRBS_CLSTR1852,+,['WP_000859357.1']
2349_VC0783_ODB_CLSTR1153,+,['WP_000859398.1']
4845_VC1329_MCRBS_CLSTR1621,+,['WP_000859515.1']
5945_VCA1054_MCRBS_CLSTR2143,-,['WP_000861284.1']
2174_VC0432_ODB_CLSTR1066,+,['WP_000861563.1']
5684_VCA0488_MCRBS_CLSTR1999,+,"['WP_000861987.1', 'WP_000229317.1']"
310_VC2045_ODB_CLSTR217,+,['WP_000863548.1']
5936_VCA1037_MCRBS_CLSTR945,+,"['WP_000864123.1', 'WP_000595720.1', 'WP_001175798.1', 'WP_001067242.1']"
3604_VCA1037_ODB_CLSTR945,+,"['WP_000864123.1', 'WP_000595720.1', 'WP_001175798.1']"
1831_VCA1037_ODB_CLSTR945,+,"['WP_000864123.1', 'WP_000595720.1']"
2594_VCA1037_ODB_CLSTR945,+,['WP_000864123.1']
1762_VC1285_ODB_CLSTR915,+,['WP_000864259.1']
727_VC1860_ODB_CLSTR479,+,['WP_000864799.1']
4952_VC1606_MCRBS_CLSTR1672,+,"['WP_000865460.1', 'WP_000859627.1', 'WP_000679637.1', 'WP_000171814.1']"
4361_VC0259_MCRBS_CLSTR1450,-,"['WP_000865953.1', 'WP_000494952.1']"
4766_VC1185_MCRBS_CLSTR1582,+,['WP_000866466.1']
1358_VC0879_ODB_CLSTR695,+,"['WP_000866542.1', 'WP_000643440.1']"
3931_VC0879_ODB_CLSTR1369,+,['WP_000866542.1']
235_VCA0774_ODB_CLSTR185,-,['WP_000866948.1']
5104_VC1933_MCRBS_CLSTR1743,+,"['WP_000867045.1', 'WP_001911442.1']"
